STATE;STATENAME;ST_CASE;VE_TOTAL;VE_FORMS;PVH_INVL;PEDS;PERSONS;PERMVIT;PERNOTMVIT;COUNTY;COUNTYNAME;CITY;CITYNAME;DAY;DAYNAME;MONTH;MONTHNAME;YEAR;DAY_WEEK;DAY_WEEKNAME;HOUR;HOURNAME;MINUTE;MINUTENAME;NHS;NHSNAME;ROUTE;ROUTENAME;TWAY_ID;TWAY_ID2;RUR_URB;RUR_URBNAME;FUNC_SYS;FUNC_SYSNAME;RD_OWNER;RD_OWNERNAME;MILEPT;MILEPTNAME;LATITUDE;LATITUDENAME;LONGITUD;LONGITUDNAME;SP_JUR;SP_JURNAME;HARM_EV;HARM_EVNAME;MAN_COLL;MAN_COLLNAME;RELJCT1;RELJCT1NAME;RELJCT2;RELJCT2NAME;TYP_INT;TYP_INTNAME;WRK_ZONE;WRK_ZONENAME;REL_ROAD;REL_ROADNAME;LGT_COND;LGT_CONDNAME;WEATHER1;WEATHER1NAME;WEATHER2;WEATHER2NAME;WEATHER;WEATHERNAME;SCH_BUS;SCH_BUSNAME;RAIL;RAILNAME;NOT_HOUR;NOT_HOURNAME;NOT_MIN;NOT_MINNAME;ARR_HOUR;ARR_HOURNAME;ARR_MIN;ARR_MINNAME;HOSP_HR;HOSP_HRNAME;HOSP_MN;HOSP_MNNAME;CF1;CF1NAME;CF2;CF2NAME;CF3;CF3NAME;FATALS;DRUNK_DR
40;Oklahoma;400434;3;3;0;0;3;3;0;1;ADAIR (1);0;NOT APPLICABLE;24;24;10;October;2019;5;Thursday;10;10:00am-10:59am;18;18;0;This section IS NOT on the NHS;3;State Highway;SR-51;CR-4720;1;Rural;3;Principal Arterial - Other;1;State Highway Agency;7;7;35.8266;35.8266;-94.613;-94.613;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;10;10:00am-10:59am;21;21;10;10:00am-10:59am;23;23;11;11:00am-11:59am;1;1;0;None;0;None;0;None;2;0
40;Oklahoma;400496;3;3;0;0;8;8;0;109;OKLAHOMA (109);3550;OKLAHOMA CITY;30;30;11;November;2019;7;Saturday;14;2:00pm-2:59pm;34;34;0;This section IS NOT on the NHS;6;Local Street - Municipality;S HARRAH RD;I-40 ON-RAMP;2;Urban;5;Major Collector;4;City or Municipal Highway Agency;0;None;35.385;35.385;-97.159;-97.159;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;1;Front-to-Rear;1;Yes;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;14;2:00pm-2:59pm;33;33;14;2:00pm-2:59pm;39;39;15;3:00pm-3:59pm;6;6;0;None;0;None;0;None;1;0
40;Oklahoma;400499;1;1;0;0;3;3;0;119;PAYNE (119);0;NOT APPLICABLE;3;3;11;November;2019;1;Sunday;3;3:00am-3:59am;56;56;0;This section IS NOT on the NHS;4;County Road;CR-WESTERN;SR-33;1;Rural;5;Major Collector;2;County Highway Agency;0;None;35.9852;35.9852;-97.0872;-97.0872;0;No Special Jurisdiction;34;Ditch;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;4;On Roadside;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;98;Unknown if Notified;99;Unknown EMS Scene Arrival Hour;98;Unknown if Arrived;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;3;0
40;Oklahoma;400565;1;1;0;1;1;1;1;109;OKLAHOMA (109);3550;OKLAHOMA CITY;29;29;12;December;2019;1;Sunday;17;5:00pm-5:59pm;56;56;0;This section IS NOT on the NHS;6;Local Street - Municipality;S MAY AVE;SW 30TH ST;2;Urban;3;Principal Arterial - Other;4;City or Municipal Highway Agency;0;None;35.4343;35.4343;-97.5655;-97.5655;0;No Special Jurisdiction;8;Pedestrian;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;10;Cloudy;0;No Additional Atmospheric Conditions;10;Cloudy;0;No;0;Not Applicable;17;5:00pm-5:59pm;57;57;18;6:00pm-6:59pm;1;1;18;6:00pm-6:59pm;22;22;0;None;0;None;0;None;1;0
40;Oklahoma;400567;3;3;0;0;10;10;0;89;MCCURTAIN (89);600;BROKEN BOW;23;23;6;June;2019;1;Sunday;10;10:00am-10:59am;14;14;0;This section IS NOT on the NHS;2;U.S. Highway;US-259;SR-259A;1;Rural;3;Principal Arterial - Other;1;State Highway Agency;0;None;34.11667222;34.11667222;-94.73933333;-94.73933333;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;10;10:00am-10:59am;27;27;11;11:00am-11:59am;6;6;12;12:00pm-12:59pm;15;15;0;None;0;None;0;None;1;0
40;Oklahoma;400590;1;1;0;0;1;1;0;71;KAY (71);4750;TONKAWA;28;28;12;December;2019;7;Saturday;0;0:00am-0:59am;21;21;0;This section IS NOT on the NHS;6;Local Street - Municipality;CARROUSEL DR;JESTER RD;1;Rural;7;Local;4;City or Municipal Highway Agency;0;None;36.69233889;36.69233889;-97.31085;-97.31085;0;No Special Jurisdiction;1;Rollover/Overturn;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;4;On Roadside;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;1
41;Oregon;410001;1;1;0;0;1;1;0;5;CLACKAMAS (5);0;NOT APPLICABLE;25;25;1;January;2019;6;Friday;7;7:00am-7:59am;36;36;0;This section IS NOT on the NHS;4;County Road;CR-SE ORIENT DR;CR-REVENUE RD;1;Rural;4;Minor Arterial;2;County Highway Agency;23;23;45.43460278;45.43460278;-122.3316056;-122.33160556;0;No Special Jurisdiction;1;Rollover/Overturn;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;4;On Roadside;1;Daylight;10;Cloudy;0;No Additional Atmospheric Conditions;10;Cloudy;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
41;Oregon;410017;1;1;0;1;1;1;1;39;LANE (39);0;NOT APPLICABLE;17;17;1;January;2019;5;Thursday;17;5:00pm-5:59pm;37;37;0;This section IS NOT on the NHS;6;Local Street - Municipality;HUNSAKER LN;YVONNE ST;2;Urban;5;Major Collector;4;City or Municipal Highway Agency;2;2;44.10342222;44.10342222;-123.12655;-123.12655;0;No Special Jurisdiction;8;Pedestrian;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;3;Dark - Lighted;10;Cloudy;2;Rain;2;Rain;0;No;0;Not Applicable;17;5:00pm-5:59pm;37;37;17;5:00pm-5:59pm;43;43;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
41;Oregon;410028;4;4;0;0;5;5;0;7;CLATSOP (7);0;NOT APPLICABLE;24;24;2;February;2019;1;Sunday;11;11:00am-11:59am;10;10;1;This section IS ON the NHS;2;U.S. Highway;US-101 ODOT 9;CR-SUNSET BEACH LN;1;Rural;3;Principal Arterial - Other;1;State Highway Agency;134;134;46.10078611;46.10078611;-123.9187639;-123.91876389;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;11;11:00am-11:59am;10;10;11;11:00am-11:59am;12;12;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
41;Oregon;410050;2;2;0;0;2;2;0;67;WASHINGTON (67);0;NOT APPLICABLE;17;17;4;April;2019;4;Wednesday;12;12:00pm-12:59pm;36;36;0;This section IS NOT on the NHS;4;County Road;CR-NW ZION CHURCH RD;CR-NW MILNE RD;1;Rural;5;Major Collector;2;County Highway Agency;0;None;45.57370556;45.57370556;-123.0324278;-123.03242778;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;1;Front-to-Rear;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;12;12:00pm-12:59pm;36;36;12;12:00pm-12:59pm;40;40;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
41;Oregon;410051;1;1;0;1;1;1;1;5;CLACKAMAS (5);1580;OREGON CITY;17;17;4;April;2019;4;Wednesday;17;5:00pm-5:59pm;0;0;0;This section IS NOT on the NHS;6;Local Street - Municipality;MOLALLA AVE;PEARL ST;2;Urban;4;Minor Arterial;4;City or Municipal Highway Agency;0;None;45.34898611;45.34898611;-122.596675;-122.596675;0;No Special Jurisdiction;8;Pedestrian;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;17;5:00pm-5:59pm;0;0;17;5:00pm-5:59pm;2;2;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
41;Oregon;410062;1;1;0;0;2;2;0;29;JACKSON (29);1310;MEDFORD;4;4;5;May;2019;7;Saturday;15;3:00pm-3:59pm;11;11;0;This section IS NOT on the NHS;6;Local Street - Municipality;STONEFIELD WAY;ROSS LN N;2;Urban;5;Major Collector;4;City or Municipal Highway Agency;0;None;42.33375;42.33375;-122.8993056;-122.89930556;0;No Special Jurisdiction;30;Utility Pole/Light Support;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;4;On Roadside;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;15;3:00pm-3:59pm;12;12;15;3:00pm-3:59pm;18;18;15;3:00pm-3:59pm;52;52;0;None;0;None;0;None;1;0
41;Oregon;410114;1;1;0;1;1;1;1;67;WASHINGTON (67);0;NOT APPLICABLE;11;11;2;February;2019;2;Monday;20;8:00pm-8:59pm;58;58;1;This section IS ON the NHS;3;State Highway;SR-8 ODOT 29;SW 178TH AVE;2;Urban;3;Principal Arterial - Other;1;State Highway Agency;62;62;45.49314167;45.49314167;-122.8604194;-122.86041944;0;No Special Jurisdiction;8;Pedestrian;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;3;Dark - Lighted;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
41;Oregon;410148;1;1;0;1;1;1;1;35;KLAMATH (35);0;NOT APPLICABLE;15;15;6;June;2019;7;Saturday;3;3:00am-3:59am;46;46;1;This section IS ON the NHS;3;State Highway;SR-39 ODOT 20;GARY ST;2;Urban;3;Principal Arterial - Other;1;State Highway Agency;34;34;42.20643611;42.20643611;-121.7338194;-121.73381944;0;No Special Jurisdiction;8;Pedestrian;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;3;3:00am-3:59am;46;46;3;3:00am-3:59am;54;54;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
41;Oregon;410156;1;1;0;1;1;1;1;51;MULTNOMAH (51);1650;PORTLAND;23;23;6;June;2019;1;Sunday;3;3:00am-3:59am;30;30;0;This section IS NOT on the NHS;6;Local Street - Municipality;SE FLAVEL ST;SE 78TH AVE;2;Urban;5;Major Collector;4;City or Municipal Highway Agency;0;None;45.46866944;45.46866944;-122.5829306;-122.58293056;0;No Special Jurisdiction;8;Pedestrian;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
41;Oregon;410189;2;2;0;0;4;4;0;39;LANE (39);0;NOT APPLICABLE;31;31;7;July;2019;4;Wednesday;17;5:00pm-5:59pm;33;33;1;This section IS ON the NHS;3;State Highway;SR-58 ODOT 18;CR-WESTFIR RD;1;Rural;3;Principal Arterial - Other;1;State Highway Agency;313;313;43.75909167;43.75909167;-122.5322583;-122.53225833;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;17;5:00pm-5:59pm;34;34;17;5:00pm-5:59pm;47;47;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
41;Oregon;410196;1;1;0;1;1;1;1;47;MARION (47);1810;SALEM;5;5;8;August;2019;2;Monday;6;6:00am-6:59am;27;27;0;This section IS NOT on the NHS;6;Local Street - Municipality;OWENS ST SE;LIBERTY ST SE;2;Urban;3;Principal Arterial - Other;4;City or Municipal Highway Agency;0;None;44.93018056;44.93018056;-123.0425361;-123.04253611;0;No Special Jurisdiction;8;Pedestrian;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;1;Yes;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;6;6:00am-6:59am;27;27;6;6:00am-6:59am;33;33;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
41;Oregon;410209;2;2;0;0;2;2;0;47;MARION (47);1810;SALEM;22;22;8;August;2019;5;Thursday;7;7:00am-7:59am;6;6;0;This section IS NOT on the NHS;6;Local Street - Municipality;MCGILCHRIST ST SE;19TH ST SE;2;Urban;4;Minor Arterial;4;City or Municipal Highway Agency;0;None;44.91669722;44.91669722;-123.0210833;-123.02108333;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;7;7:00am-7:59am;6;6;7;7:00am-7:59am;10;10;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
41;Oregon;410245;1;1;0;0;2;2;0;33;JOSEPHINE (33);0;NOT APPLICABLE;27;27;9;September;2019;6;Friday;1;1:00am-1:59am;31;31;0;This section IS NOT on the NHS;4;County Road;CR-ROCKYDALE RD;CR-WALDO RD;1;Rural;6;Minor Collector;2;County Highway Agency;38;38;42.06478056;42.06478056;-123.6275556;-123.62755556;0;No Special Jurisdiction;35;Embankment;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;4;On Roadside;2;Dark - Not Lighted;10;Cloudy;0;No Additional Atmospheric Conditions;10;Cloudy;0;No;0;Not Applicable;1;1:00am-1:59am;27;27;1;1:00am-1:59am;53;53;2;2:00am-2:59am;45;45;0;None;0;None;0;None;1;1
41;Oregon;410247;3;3;0;0;6;6;0;47;MARION (47);0;NOT APPLICABLE;21;21;6;June;2019;6;Friday;15;3:00pm-3:59pm;11;11;1;This section IS ON the NHS;3;State Highway;SR-22E ODOT 162;CR-PHANTOM LN SE;1;Rural;3;Principal Arterial - Other;1;State Highway Agency;211;211;44.79043056;44.79043056;-122.6428778;-122.64287778;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;1;Front-to-Rear;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;15;3:00pm-3:59pm;11;11;15;3:00pm-3:59pm;20;20;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
41;Oregon;410259;2;2;0;0;2;2;0;17;DESCHUTES (17);1720;REDMOND;25;25;10;October;2019;6;Friday;15;3:00pm-3:59pm;26;26;0;This section IS NOT on the NHS;6;Local Street - Municipality;SW VETERANS WAY;SW FIRST ST;2;Urban;4;Minor Arterial;4;City or Municipal Highway Agency;0;None;44.26141667;44.26141667;-121.1688972;-121.16889722;0;No Special Jurisdiction;1;Rollover/Overturn;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;15;3:00pm-3:59pm;26;26;15;3:00pm-3:59pm;31;31;16;4:00pm-4:59pm;6;6;14;Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle;0;None;0;None;1;1
41;Oregon;410272;1;1;0;2;6;6;2;67;WASHINGTON (67);1000;HILLSBORO;19;19;1;January;2019;7;Saturday;19;7:00pm-7:59pm;40;40;1;This section IS ON the NHS;6;Local Street - Municipality;NE CORNELL RD;NE 17TH AVE;2;Urban;3;Principal Arterial - Other;4;City or Municipal Highway Agency;0;None;45.53068333;45.53068333;-122.9644639;-122.96446389;0;No Special Jurisdiction;8;Pedestrian;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
41;Oregon;410276;2;2;0;0;2;2;0;39;LANE (39);0;NOT APPLICABLE;5;5;3;March;2019;3;Tuesday;10;10:00am-10:59am;18;18;0;This section IS NOT on the NHS;6;Local Street - Municipality;CR-N COBURG RD;CR-PAIUTE LN;2;Urban;5;Major Collector;2;County Highway Agency;11;11;44.15698333;44.15698333;-123.0719111;-123.07191111;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;98;Not Reported;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;98;Not Reported;0;No Additional Atmospheric Conditions;98;Not Reported;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
41;Oregon;410309;2;2;0;0;5;5;0;5;CLACKAMAS (5);0;NOT APPLICABLE;12;12;7;July;2019;6;Friday;15;3:00pm-3:59pm;35;35;0;This section IS NOT on the NHS;4;County Road;CR-SW STAFFORD RD;CR-SW NEWLAND RD;2;Urban;4;Minor Arterial;2;County Highway Agency;0;None;45.35728056;45.35728056;-122.7226972;-122.72269722;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;15;3:00pm-3:59pm;35;35;15;3:00pm-3:59pm;42;42;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
41;Oregon;410314;1;1;0;1;1;1;1;51;MULTNOMAH (51);1650;PORTLAND;24;24;7;July;2019;4;Wednesday;1;1:00am-1:59am;51;51;1;This section IS ON the NHS;6;Local Street - Municipality;NE HALSEY ST;NE 141ST AVE;2;Urban;3;Principal Arterial - Other;4;City or Municipal Highway Agency;0;None;45.53366111;45.53366111;-122.5181028;-122.51810278;0;No Special Jurisdiction;8;Pedestrian;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;6;Dark - Unknown Lighting;98;Not Reported;0;No Additional Atmospheric Conditions;98;Not Reported;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
41;Oregon;410329;3;3;0;0;3;3;0;35;KLAMATH (35);0;NOT APPLICABLE;8;8;9;September;2019;1;Sunday;11;11:00am-11:59am;45;45;0;This section IS NOT on the NHS;8;Other;NORTH ENTRANCE RD;EAST RIM DR;1;Rural;5;Major Collector;66;National Park Service;20;20;42.96605556;42.96605556;-122.151575;-122.151575;0;No Special Jurisdiction;1;Rollover/Overturn;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;98;Not Reported;0;No Additional Atmospheric Conditions;98;Not Reported;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
41;Oregon;410333;2;2;0;0;3;3;0;31;JEFFERSON (31);0;NOT APPLICABLE;13;13;9;September;2019;6;Friday;2;2:00am-2:59am;3;3;1;This section IS ON the NHS;2;U.S. Highway;US-20 ODOT 53;EARL ST;2;Urban;3;Principal Arterial - Other;1;State Highway Agency;1164;1164;44.62058056;44.62058056;-121.1322194;-121.13221944;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;2;2:00am-2:59am;3;3;2;2:00am-2:59am;13;13;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;1
41;Oregon;410353;1;1;0;1;1;1;1;45;MALHEUR (45);1570;ONTARIO;25;25;2;February;2019;2;Monday;18;6:00pm-6:59pm;58;58;0;This section IS NOT on the NHS;6;Local Street - Municipality;SW 4TH ST;SW 2ND AVE;2;Urban;5;Major Collector;4;City or Municipal Highway Agency;0;None;44.02566667;44.02566667;-116.9684972;-116.96849722;0;No Special Jurisdiction;8;Pedestrian;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;18;6:00pm-6:59pm;59;59;17;5:00pm-5:59pm;1;1;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
41;Oregon;410360;2;2;0;0;2;2;0;31;JEFFERSON (31);1270;MADRAS;29;29;7;July;2019;2;Monday;21;9:00pm-9:59pm;26;26;1;This section IS ON the NHS;2;U.S. Highway;US-97 ODOT 53;NW EARL ST;2;Urban;3;Principal Arterial - Other;1;State Highway Agency;1164;1164;44.65754444;44.65754444;-121.1308361;-121.13083611;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;21;9:00pm-9:59pm;27;27;21;9:00pm-9:59pm;31;31;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
41;Oregon;410379;1;1;0;1;1;1;1;67;WASHINGTON (67);180;BEAVERTON;3;3;11;November;2019;1;Sunday;17;5:00pm-5:59pm;49;49;0;This section IS NOT on the NHS;6;Local Street - Municipality;SW SCHOLLS FERRY RD;SW EAGLE LN;2;Urban;4;Minor Arterial;4;City or Municipal Highway Agency;0;None;45.46351944;45.46351944;-122.7789333;-122.77893333;0;No Special Jurisdiction;8;Pedestrian;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;17;5:00pm-5:59pm;49;49;17;5:00pm-5:59pm;51;51;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
41;Oregon;410380;2;2;0;0;2;2;0;59;UMATILLA (59);990;HERMISTON;5;5;11;November;2019;3;Tuesday;7;7:00am-7:59am;26;26;1;This section IS ON the NHS;2;U.S. Highway;US-395 ODOT 54;SE KELLI BLVD;2;Urban;3;Principal Arterial - Other;1;State Highway Agency;74;74;45.81900278;45.81900278;-119.2643444;-119.26434444;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;7;7:00am-7:59am;26;26;7;7:00am-7:59am;30;30;8;8:00am-8:59am;19;19;0;None;0;None;0;None;1;0
41;Oregon;410397;1;1;0;1;1;1;1;51;MULTNOMAH (51);880;GRESHAM;23;23;11;November;2019;7;Saturday;16;4:00pm-4:59pm;52;52;0;This section IS NOT on the NHS;6;Local Street - Municipality;NE HALSEY ST;NE 192ND AVE;2;Urban;4;Minor Arterial;4;City or Municipal Highway Agency;0;None;45.53366111;45.53366111;-122.4663222;-122.46632222;0;No Special Jurisdiction;8;Pedestrian;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;5;Dusk;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
41;Oregon;410448;2;2;0;0;2;2;0;11;COOS (11);1510;NORTH BEND;18;18;10;October;2019;6;Friday;19;7:00pm-7:59pm;18;18;1;This section IS ON the NHS;2;U.S. Highway;US-101 ODOT 9;NEWMARK ST;2;Urban;3;Principal Arterial - Other;1;State Highway Agency;2364;2364;43.3915;43.3915;-124.2201139;-124.22011389;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;3;Dark - Lighted;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
